id_str,ra,dec,z,anillos,dataset,ring_class,ring_class_0,ring_class_1,ring_class_2,ring_class_3,inner_ring,outer_ring,file_loc,file_rel,validation_status
manga-9050-9102,246.209997029,21.6138741605,0.0332953,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9050-9102_0.fits,Images/manga-9050-9102_0.fits,ok
manga-9086-6104,242.898693893,24.0765990353,0.0313995,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9086-6104_0.fits,Images/manga-9086-6104_0.fits,ok
manga-9087-12701,241.403363039,22.18640036,0.0399382,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9087-12701_0.fits,Images/manga-9087-12701_0.fits,ok
manga-9087-3701,241.323420108,23.7556819614,0.0301625,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9087-3701_0.fits,Images/manga-9087-3701_0.fits,ok
manga-9087-6101,241.193252563,21.9572505951,0.0400677,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9087-6101_0.fits,Images/manga-9087-6101_0.fits,ok
manga-9089-6104,241.003920502,25.9553979465,0.0485758,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9089-6104_0.fits,Images/manga-9089-6104_0.fits,ok
manga-9090-3702,242.570601621,29.1257651605,0.0321502,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9090-3702_0.fits,Images/manga-9090-3702_0.fits,ok
manga-9091-12701,239.735837344,27.5108845096,0.0904399,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9091-12701_0.fits,Images/manga-9091-12701_0.fits,ok
manga-9092-12705,240.976894471,25.0101167287,0.03315,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9092-12705_0.fits,Images/manga-9092-12705_0.fits,ok
manga-9182-3703,121.272409223,40.1745641954,0.0500956,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9182-3703_0.fits,Images/manga-9182-3703_0.fits,ok
manga-9183-12704,121.007599808,38.4882074038,0.0762452,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9183-12704_0.fits,Images/manga-9183-12704_0.fits,ok
manga-9183-6101,122.08452395,39.0236299957,0.0224921,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9183-6101_0.fits,Images/manga-9183-6101_0.fits,ok
manga-9183-6104,120.254241487,39.5696926933,0.0773568,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9183-6104_0.fits,Images/manga-9183-6104_0.fits,ok
manga-9184-12701,119.799041719,31.8078742908,0.0591909,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9184-12701_0.fits,Images/manga-9184-12701_0.fits,ok
manga-9184-12704,119.738336353,32.6122499726,0.0282786,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9184-12704_0.fits,Images/manga-9184-12704_0.fits,ok
manga-9186-6101,257.553030469,30.3082104503,0.0306981,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9186-6101_0.fits,Images/manga-9186-6101_0.fits,ok
manga-9186-9101,260.66638186,30.8812701774,0.0431087,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9186-9101_0.fits,Images/manga-9186-9101_0.fits,ok
manga-9187-3701,310.69630042,-6.11228109136,0.069492,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9187-3701_0.fits,Images/manga-9187-3701_0.fits,ok
manga-9188-3704,48.2675001154,-8.39856643059,0.0299167,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9188-3704_0.fits,Images/manga-9188-3704_0.fits,ok
manga-9190-9101,53.4073001262,-7.28883236844,0.0553143,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9190-9101_0.fits,Images/manga-9190-9101_0.fits,ok
manga-9192-12702,45.2148475708,0.807398968541,0.0435162,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9192-12702_0.fits,Images/manga-9192-12702_0.fits,ok
manga-9194-6101,46.7170694138,-0.896544995426,0.0840432,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9194-6101_0.fits,Images/manga-9194-6101_0.fits,ok
manga-9195-12702,28.3757033338,14.57094903,0.134997,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9195-12702_0.fits,Images/manga-9195-12702_0.fits,ok
manga-9195-3704,28.1850476804,13.1925503037,0.0261784,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9195-3704_0.fits,Images/manga-9195-3704_0.fits,ok
manga-9196-12701,260.126453553,52.6430405566,0.0309348,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9196-12701_0.fits,Images/manga-9196-12701_0.fits,ok
manga-9196-1902,261.10511407,53.5179199547,0.024214,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9196-1902_0.fits,Images/manga-9196-1902_0.fits,ok
manga-9196-3703,262.38908157,54.3098600071,0.0828806,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9196-3703_0.fits,Images/manga-9196-3703_0.fits,ok
manga-9484-12703,120.674558679,34.9446437099,0.031806,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9484-12703_0.fits,Images/manga-9484-12703_0.fits,ok
manga-9484-3701,118.917362877,33.706038417,0.046132,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9484-3701_0.fits,Images/manga-9484-3701_0.fits,ok
manga-9484-3702,118.855331262,35.1102360794,0.0716154,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9484-3702_0.fits,Images/manga-9484-3702_0.fits,ok
manga-9485-6104,121.273000921,37.6255983907,0.0328443,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9485-6104_0.fits,Images/manga-9485-6104_0.fits,ok
manga-9486-3704,122.052016901,39.6603945468,0.0129214,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9486-3704_0.fits,Images/manga-9486-3704_0.fits,ok
manga-9486-6102,122.380643684,39.801879834,0.063881,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9486-6102_0.fits,Images/manga-9486-6102_0.fits,ok
manga-9487-12703,125.088545586,45.5343625258,0.0541325,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9487-12703_0.fits,Images/manga-9487-12703_0.fits,ok
manga-9487-12704,123.686398283,46.4149752823,0.0493048,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9487-12704_0.fits,Images/manga-9487-12704_0.fits,ok
manga-9487-3702,123.330544326,46.1471565611,0.053819,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9487-3702_0.fits,Images/manga-9487-3702_0.fits,ok
manga-9487-9101,123.571196537,46.0103315294,0.0498747,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9487-9101_0.fits,Images/manga-9487-9101_0.fits,ok
manga-9489-6104,126.084373358,20.5332420155,0.0199314,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9489-6104_0.fits,Images/manga-9489-6104_0.fits,ok
manga-9491-3702,118.904235852,19.1550346256,0.0411611,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9491-3702_0.fits,Images/manga-9491-3702_0.fits,ok
manga-9492-9102,118.213683676,17.5600189237,0.0158754,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9492-9102_0.fits,Images/manga-9492-9102_0.fits,ok
manga-9499-3702,119.405856038,25.2211325436,0.0274299,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9499-3702_0.fits,Images/manga-9499-3702_0.fits,ok
manga-9499-6101,118.071090698,25.6690807343,0.0453547,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9499-6101_0.fits,Images/manga-9499-6101_0.fits,ok
manga-9500-12704,131.982539536,25.8316711264,0.0188408,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9500-12704_0.fits,Images/manga-9500-12704_0.fits,ok
manga-9500-9101,131.244455934,25.7392809331,0.0393806,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9500-9101_0.fits,Images/manga-9500-9101_0.fits,ok
manga-9502-3704,129.49546279,25.0487808569,0.0279657,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9502-3704_0.fits,Images/manga-9502-3704_0.fits,ok
manga-9503-3701,119.97734353,24.0113327007,0.0469578,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9503-3701_0.fits,Images/manga-9503-3701_0.fits,ok
manga-9503-6101,121.250071246,23.9499392383,0.0559378,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9503-6101_0.fits,Images/manga-9503-6101_0.fits,ok
manga-9503-6102,120.9966842,23.7556666429,0.0293812,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9503-6102_0.fits,Images/manga-9503-6102_0.fits,ok
manga-9506-12701,132.586475426,27.3392330288,0.098437,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9506-12701_0.fits,Images/manga-9506-12701_0.fits,ok
manga-9506-6102,133.759843218,26.6753462682,0.0273674,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9506-6102_0.fits,Images/manga-9506-6102_0.fits,ok
manga-9506-9101,133.58893998,27.1672261424,0.0849579,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9506-9101_0.fits,Images/manga-9506-9101_0.fits,ok
manga-9507-12702,128.494561948,26.1067972709,0.0586735,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9507-12702_0.fits,Images/manga-9507-12702_0.fits,ok
manga-9507-12703,128.622022349,27.4298486443,0.129637,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9507-12703_0.fits,Images/manga-9507-12703_0.fits,ok
manga-9507-9102,128.753560042,26.0573359726,0.058652,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9507-9102_0.fits,Images/manga-9507-9102_0.fits,ok
manga-9509-3704,122.735620823,25.6847130209,0.0254099,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9509-3704_0.fits,Images/manga-9509-3704_0.fits,ok
manga-9511-12702,130.042707586,4.28198408624,0.0503201,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9511-12702_0.fits,Images/manga-9511-12702_0.fits,ok
manga-9511-12704,129.312117485,4.69587606312,0.0469711,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9511-12704_0.fits,Images/manga-9511-12704_0.fits,ok
manga-9511-1901,128.911633931,4.7570600323,0.0140503,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9511-1901_0.fits,Images/manga-9511-1901_0.fits,ok
manga-9511-3701,129.128546526,4.03766396821,0.0290044,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9511-3701_0.fits,Images/manga-9511-3701_0.fits,ok
manga-9512-6102,139.357446976,1.28834321419,0.0555551,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9512-6102_0.fits,Images/manga-9512-6102_0.fits,ok
manga-9513-3703,31.3456927493,14.156854678,0.0862395,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9513-3703_0.fits,Images/manga-9513-3703_0.fits,ok
manga-9514-12704,32.9040042262,14.5125674621,0.0262541,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9514-12704_0.fits,Images/manga-9514-12704_0.fits,ok
manga-9514-9101,31.6827355216,13.3716289407,0.0605542,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9514-9101_0.fits,Images/manga-9514-9101_0.fits,ok
manga-9866-3704,243.730039636,31.8163481635,0.0590298,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9866-3704_0.fits,Images/manga-9866-3704_0.fits,ok
manga-9866-6104,243.734145251,33.0626375602,0.0326276,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9866-6104_0.fits,Images/manga-9866-6104_0.fits,ok
manga-9869-9101,246.591343199,40.9118371658,0.0295139,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9869-9101_0.fits,Images/manga-9869-9101_0.fits,ok
manga-9872-3704,234.127669317,41.1747630773,0.0547385,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9872-3704_0.fits,Images/manga-9872-3704_0.fits,ok
manga-9872-9101,233.115235694,41.8117859622,0.0415867,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9872-9101_0.fits,Images/manga-9872-9101_0.fits,ok
manga-9877-12701,194.146628736,28.2754542627,0.0243342,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9877-12701_0.fits,Images/manga-9877-12701_0.fits,ok
manga-9877-9102,194.340601346,27.8804301465,0.0248089,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9877-9102_0.fits,Images/manga-9877-9102_0.fits,ok
manga-9878-12705,202.754846269,25.9255666821,0.065239,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9878-12705_0.fits,Images/manga-9878-12705_0.fits,ok
manga-9879-6102,197.006915793,26.7653864079,0.0340639,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9879-6102_0.fits,Images/manga-9879-6102_0.fits,ok
manga-9881-12704,205.326216402,24.4962006646,0.0268563,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9881-12704_0.fits,Images/manga-9881-12704_0.fits,ok
manga-9881-12705,205.373570269,23.1669644206,0.030694,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9881-12705_0.fits,Images/manga-9881-12705_0.fits,ok
manga-9881-3702,203.81165409,25.044752109,0.0260925,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9881-3702_0.fits,Images/manga-9881-3702_0.fits,ok
manga-9881-6101,205.543171514,24.5579164178,0.0606026,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9881-6101_0.fits,Images/manga-9881-6101_0.fits,ok
manga-9881-6102,205.213158666,24.4733117249,0.0270449,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9881-6102_0.fits,Images/manga-9881-6102_0.fits,ok
manga-9882-6102,206.658532827,23.1961145891,0.0272068,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9882-6102_0.fits,Images/manga-9882-6102_0.fits,ok
manga-9883-3703,256.462065058,32.975386513,0.0313922,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9883-3703_0.fits,Images/manga-9883-3703_0.fits,ok
manga-9884-6101,204.550586335,52.4295050825,0.0573472,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9884-6101_0.fits,Images/manga-9884-6101_0.fits,ok
manga-9887-12705,238.17895764,28.3017117846,0.0748527,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9887-12705_0.fits,Images/manga-9887-12705_0.fits,ok
manga-9887-3704,238.280465218,27.7109300993,0.0819316,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9887-3704_0.fits,Images/manga-9887-3704_0.fits,ok
manga-9888-12701,235.475823161,28.1339793885,0.0332197,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9888-12701_0.fits,Images/manga-9888-12701_0.fits,ok
manga-9890-6101,233.654226384,30.5822837219,0.055455,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9890-6101_0.fits,Images/manga-9890-6101_0.fits,ok
manga-9892-12704,247.866321462,25.1082447985,0.0630762,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9892-12704_0.fits,Images/manga-9892-12704_0.fits,ok
manga-9892-3704,248.277392263,23.19920859,0.0387585,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9892-3704_0.fits,Images/manga-9892-3704_0.fits,ok
manga-9894-12702,251.314269968,19.6621995364,0.054519,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9894-12702_0.fits,Images/manga-9894-12702_0.fits,ok
manga-9894-12704,251.096178525,20.4130047877,0.0609603,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9894-12704_0.fits,Images/manga-9894-12704_0.fits,ok
